published_date,title,media,desc,link
2025-09-12 13:06:06.616734,রাকসুতে ‘সার্বজনীন শিক্ষার্থী সংসদ’ প্যানেল ঘোষণা | RUCSU Election | Ekattor TV,YouTube,রাকসুতে 'সার্বজনীন শিক্ষার্থী সংসদ' প্যানেল ঘোষণা | RUCSU Election | Ekattor TV. 4.9K views · 12 hours ago #election #vote #rucsu ...more...,https://www.youtube.com/watch%3Fv%3Dh9Wd6s_FeRw&ved=2ahUKEwjDz7DO29yPAxUOrJUCHcoDNGoQxfQBegQIBRAC&usg=AOvVaw2UISmJ98T5OBmYWiPyyuOY
2025-09-12 13:06:06.615056,সেই নারী ভিপি প্রার্থী তাসিন এবার প্যানেলের নেতৃত্বে,SAMAKAL,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) নির্বাচনে 'সর্বজনীন শিক্ষার্থী সংসদ' নামে আরেকটি প্যানেল ঘোষণা করা হয়েছে। এ প্যানেলের সহসভাপতি (ভিপি) পদে লড়বেন বৈষম্যবিরোধী ছাত্র.,https://samakal.com/whole-country/article/315253/%25E0%25A6%25B8%25E0%25A7%2587%25E0%25A6%2587-%25E0%25A6%25A8%25E0%25A6%25BE%25E0%25A6%25B0%25E0%25A7%2580-%25E0%25A6%25AD%25E0%25A6%25BF%25E0%25A6%25AA%25E0%25A6%25BF-%25E0%25A6%25AA%25E0%25A7%258D%25E0%25A6%25B0%25E0%25A6%25BE%25E0%25A6%25B0%25E0%25A7%258D%25E0%25A6%25A5%25E0%25A7%2580-%25E0%25A6%25A4%25E0%25A6%25BE%25E0%25A6%25B8%25E0%25A6%25BF%25E0%25A6%25A8-%25E0%25A6%258F%25E0%25A6%25AC%25E0%25A6%25BE%25E0%25A6%25B0-%25E0%25A6%25AA%25E0%25A7%258D%25E0%25A6%25AF%25E0%25A6%25BE%25E0%25A6%25A8%25E0%25A7%2587%25E0%25A6%25B2%25E0%25A7%2587%25E0%25A6%25B0-%25E0%25A6%25A8%25E0%25A7%2587%25E0%25A6%25A4%25E0%25A7%2583%25E0%25A6%25A4%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A7%2587&ved=2ahUKEwjDz7DO29yPAxUOrJUCHcoDNGoQxfQBegQIBxAC&usg=AOvVaw2LO3ukx6IleMhP_p1WHj2x
2025-09-12 13:06:06.613267,রাকসু নির্বাচনে ‘সর্বজনীন শিক্ষার্থী সংসদ’ প্যানেল ঘোষণা,Jagonews24,দেশজুড়ে সংবাদ - রাকসু নির্বাচনে 'সর্বজনীন শিক্ষার্থী সংসদ' প্যানেল ঘোষণা.,https://www.jagonews24.com/video/country-news/68434&ved=2ahUKEwjDz7DO29yPAxUOrJUCHcoDNGoQxfQBegQICRAC&usg=AOvVaw2kcPOHWkhWVGBl3cmgR4CS
2025-09-12 13:06:06.610771,রাকসুতে ২৬০ প্রার্থীর মধ্যে যে কারণে নজর কেড়েছেন তাসিন খান,The Business Standard,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ রাকসুর যাত্রা ১৯৬২ সালে। প্রতিষ্ঠার পর থেকে ১৯৮৯ সাল পর্যন্ত হয়েছে মোট ১৪টি নির্বাচন। তবে এসব নির্বাচনে ভিপি পদে লড়েননি কোন নারী প্রার্থী। এবার সেই ধারা ভেঙেছে রাকসু।৪ দিন আগে,https://www.tbsnews.net/bangla/video/news-details-388381&ved=2ahUKEwjDz7DO29yPAxUOrJUCHcoDNGoQxfQBegQIChAC&usg=AOvVaw3zhlhmackGwb7MDYi8tmPK
2025-09-12 13:06:06.606072,রাকসু নির্বাচন : ভিপি-জিএসসহ নারী প্রার্থী ৩২ জন,দৈনিক করতোয়া,"রাজশাহী প্রতিনিধি: রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) নির্বাচনে এ বছর কার্যনির্বাহী পদে নারী প্রার্থীদের উপস্থিতি চোখে পড়ার মতো। সহ-সভাপতি (ভিপি), সাধারণ সম্পাদকসহ (জিএস) বিভিন্ন পদে মোট ৩৪ জন নারী শিক্ষার্থী...",https://www.dailykaratoa.com/article/139749&ved=2ahUKEwjDz7DO29yPAxUOrJUCHcoDNGoQxfQBegQIAhAC&usg=AOvVaw2RzsIQWgkEbNGxk-4jbpGS
2025-09-12 13:06:06.598537,"রাকসু নির্বাচনে ৯ প্যানেল ঘোষণা, আগামীকাল প্রার্থিতা প্রত্যাহারের দিন",Dainik Shiksha,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) নির্বাচনের জন্য গতকাল বৃহস্পতিবার বিকেল পর্যন্ত নয়টি প্যানেল ঘোষণা করা হয়েছে। এর মধ্যে ছাত্রদল ও ছাত্রশিবির ছাড়া কোনো ছাত্রসংগঠন বা স্বতন্ত্র প্যানেলই পূর্ণাঙ্গ প্যানেল ঘোষণা...,https://www.dainikshiksha.com/bn/news/9-panels-announced-for-raksu-elections-tomorrow-is-the-day-to-withdraw-candidacy-342649&ved=2ahUKEwjDz7DO29yPAxUOrJUCHcoDNGoQxfQBegQIBBAC&usg=AOvVaw2UM9SgNAfHPE41rXx_L7S3
2025-09-11 13:06:06.786664,রাকসু নির্বাচন: ‘আধিপত্যবিরোধী ঐক্য’ প্যানেল ঘোষণা,Khobor Sangjog,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) নির্বাচনকে সামনে রেখে “আধিপত্যবিরোধী ঐক্য” নামে একটি প্যানেল ঘোষণা করা হয়েছে। প্যানেলে বিশ্ববিদ্যালয়ের সাবেক সমন্বয়কসহ সাধারণ শিক্ষার্থীদের অন্তর্ভুক্তি দেখা গেছে।৫ দিন আগে,https://www.khoborsangjog.com/amp/education/89404/%25E0%25A6%25B0%25E0%25A6%25BE%25E0%25A6%2595%25E0%25A6%25B8%25E0%25A7%2581-%25E0%25A6%25A8%25E0%25A6%25BF%25E0%25A6%25B0%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A6%25BE%25E0%25A6%259A%25E0%25A6%25A8-%25E2%2580%2598%25E0%25A6%2586%25E0%25A6%25A7%25E0%25A6%25BF%25E0%25A6%25AA%25E0%25A6%25A4%25E0%25A7%258D%25E0%25A6%25AF%25E0%25A6%25AC%25E0%25A6%25BF%25E0%25A6%25B0%25E0%25A7%258B%25E0%25A6%25A7%25E0%25A7%2580-%25E0%25A6%2590%25E0%25A6%2595%25E0%25A7%258D%25E0%25A6%25AF%25E2%2580%2599-%25E0%25A6%25AA%25E0%25A7%258D%25E0%25A6%25AF%25E0%25A6%25BE%25E0%25A6%25A8%25E0%25A7%2587%25E0%25A6%25B2-%25E0%25A6%2598%25E0%25A7%258B%25E0%25A6%25B7%25E0%25A6%25A3%25E0%25A6%25BE&ved=2ahUKEwiCyKfr29yPAxULqpUCHSxUJAo4WhDF9AF6BAgDEAI&usg=AOvVaw2f2658nw57Vo_mRtnJ9ETq
2025-09-11 13:06:06.785004,রাকসু নির্বাচন: ছাত্র সংসদ ও সিনেটে লড়বেন ৩১৫ প্রার্থী,Independent Television,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) নির্বাচনের প্রাথমিক প্রার্থীদের তালিকা প্রকাশ করেছে নির্বাচন কমিশন। এতে ছাত্র সংসদ ও সিনেট মিলে মোট ৩১৫ জন প্রার্থীর তালিকা প্রকাশ করা হয়েছে। একজন ভিপিসহ বাদ পড়েছেন ৭ জন।৫ দিন আগে,https://www.itvbd.com/country/rajshahi/237106/%25E0%25A6%25B0%25E0%25A6%25BE%25E0%25A6%2595%25E0%25A6%25B8%25E0%25A7%2581-%25E0%25A6%25A8%25E0%25A6%25BF%25E0%25A6%25B0%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A6%25BE%25E0%25A6%259A%25E0%25A6%25A8-%25E0%25A6%259B%25E0%25A6%25BE%25E0%25A6%25A4%25E0%25A7%258D%25E0%25A6%25B0-%25E0%25A6%25B8%25E0%25A6%2582%25E0%25A6%25B8%25E0%25A6%25A6-%25E0%25A6%2593-%25E0%25A6%25B8%25E0%25A6%25BF%25E0%25A6%25A8%25E0%25A7%2587%25E0%25A6%259F%25E0%25A7%2587-%25E0%25A6%25B2%25E0%25A7%259C%25E0%25A6%25AC%25E0%25A7%2587%25E0%25A6%25A8-%25E0%25A7%25A9%25E0%25A7%25A7%25E0%25A7%25AB&ved=2ahUKEwiCyKfr29yPAxULqpUCHSxUJAo4WhDF9AF6BAgJEAI&usg=AOvVaw3sTo7_MZw-7n6yTVmn9BaE
2025-09-11 13:06:06.783348,রাকসুতে তিন সমন্বয়কের নতুন প্যানেল ‘আধিপত্যবিরোধী ঐক্য’,দেশ রূপান্তর,"রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) নির্বাচনকে সামনে রেখে 'আধিপত্যবিরোধী ঐক্য' নামে প্যানেল ঘোষণা করা হয়েছে। স্লোগান দেওয়া হয়েছে, 'শিক্ষার্থীদের অধিকার, গণতন্ত্রেও অঙ্গিকার'।৫ দিন আগে",https://www.deshrupantor.com/amp/621100/%25E0%25A6%25B0%25E0%25A6%25BE%25E0%25A6%2595%25E0%25A6%25B8%25E0%25A7%2581%25E0%25A6%25A4%25E0%25A7%2587-%25E0%25A6%25A4%25E0%25A6%25BF%25E0%25A6%25A8-%25E0%25A6%25B8%25E0%25A6%25AE%25E0%25A6%25A8%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A7%259F%25E0%25A6%2595%25E0%25A7%2587%25E0%25A6%25B0-%25E0%25A6%25A8%25E0%25A6%25A4%25E0%25A7%2581%25E0%25A6%25A8-%25E0%25A6%25AA%25E0%25A7%258D%25E0%25A6%25AF%25E0%25A6%25BE%25E0%25A6%25A8%25E0%25A7%2587%25E0%25A6%25B2-%25E2%2580%2598%25E0%25A6%2586%25E0%25A6%25A7%25E0%25A6%25BF%25E0%25A6%25AA%25E0%25A6%25A4%25E0%25A7%258D%25E0%25A6%25AF%25E0%25A6%25AC%25E0%25A6%25BF%25E0%25A6%25B0%25E0%25A7%258B%25E0%25A6%25A7%25E0%25A7%2580&ved=2ahUKEwiCyKfr29yPAxULqpUCHSxUJAo4WhDF9AF6BAgCEAI&usg=AOvVaw2AJEzh1BcVqTSm--B6IEB6
2025-09-11 13:06:06.781711,রাকসু নির্বাচন: সাবেক তিন সমন্বয়কের নেতৃত্বে ‘আধিপত্যবিরোধী ঐক্য’ প্যানেল ঘোষণা,Bangla Tribune,"রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) নির্বাচনে বৈষম্যবিরোধী ছাত্র আন্দোলনের সাবেক তিন সমন্বয়কের নেতৃত্বে 'আধিপত্যবিরোধী ঐক্য' নামে প্যানেল ঘোষণা করা হয়েছে। এতে সহসভাপতি (ভিপি) পদে সাবেক সমন্বয়ক মেহেদী সজীব,...",https://www.banglatribune.com/country/rajshahi/914774/%25E0%25A6%25B0%25E0%25A6%25BE%25E0%25A6%2595%25E0%25A6%25B8%25E0%25A7%2581-%25E0%25A6%25A8%25E0%25A6%25BF%25E0%25A6%25B0%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A6%25BE%25E0%25A6%259A%25E0%25A6%25A8-%25E0%25A6%25B8%25E0%25A6%25BE%25E0%25A6%25AC%25E0%25A7%2587%25E0%25A6%2595-%25E0%25A6%25A4%25E0%25A6%25BF%25E0%25A6%25A8-%25E0%25A6%25B8%25E0%25A6%25AE%25E0%25A6%25A8%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A7%259F%25E0%25A6%2595%25E0%25A7%2587%25E0%25A6%25B0-%25E0%25A6%25A8%25E0%25A7%2587%25E0%25A6%25A4%25E0%25A7%2583%25E0%25A6%25A4%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A7%2587&ved=2ahUKEwiCyKfr29yPAxULqpUCHSxUJAo4WhDF9AF6BAgIEAI&usg=AOvVaw1kGDFnNFCaAhM6CFwCETQX
2025-09-11 13:06:06.780047,রাকসু নির্বাচন: ছাত্রশিবির সমর্থিত প্যানেল থেকে লড়বেন সনাতন ধর্মাবলম্বী সুজন চন্দ্র,Channel 24,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) নির্বাচনে ছাত্রশিবির সমর্থিত ‌'সম্মিলিত শিক্ষার্থী জোট' প্যানেল থেকে কার্যনির্বাহী সদস্য পদে নির্বাচনে অংশ নিচ্ছেন সনাতন ধর্মাবলম্বী শিক্ষার্থী সুজন চন্দ্র।৫ দিন আগে,https://www.channel24bd.tv/education/campus/article/287671/!&ved=2ahUKEwiCyKfr29yPAxULqpUCHSxUJAo4WhDF9AF6BAgEEAI&usg=AOvVaw25KXZZBl257b3Q9nhmdBB4
2025-09-11 13:06:06.778308,তিন সাবেক সমন্বয়কের নেতৃত্বে রাকসু নির্বাচনের প্যানেল ঘোষণা | RUCSU Election 2025 | Prothom Alo,YouTube,#RUCSU #RajshahiUniversity #election #prothomalo রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) নির্বাচনের জন্য বৈষম্যবিরোধী ছাত্র আন্দোলনের সাবেক তিন সমন্বয়কের নেতৃত্বে 'আধিপত্যবিরোধী ঐক্য' নামে প্যানেল...,https://www.youtube.com/watch%3Fv%3Dqslqtx3TbEo&ved=2ahUKEwiCyKfr29yPAxULqpUCHSxUJAo4WhDF9AF6BAgGEAI&usg=AOvVaw0sC4yWU1n-fbE8yloypGMX
2025-09-11 13:06:06.776260,তিন সাবেক সমন্বয়কের নেতৃত্বে রাকসু নির্বাচনের প্যানেল ঘোষণা,প্রথম আলো,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) নির্বাচনের জন্য বৈষম্যবিরোধী ছাত্র আন্দোলনের সাবেক তিন সমন্বয়কের নেতৃত্বে 'আধিপত্যবিরোধী ঐক্য' নামে প্যানেল ঘোষণা করা হয়েছে। ১০ সেপ্টেম্বর দুপুরে রাকসু ভবনের সামনে এ প্যানেল ঘোষণা...,https://www.prothomalo.com/video/bangladesh/oj18mdttz5&ved=2ahUKEwiCyKfr29yPAxULqpUCHSxUJAo4WhDF9AF6BAgFEAI&usg=AOvVaw2RF64iFgcSbFNZv9DRiZ4g
2025-09-11 13:06:06.774558,রাকসুতে সাবেক সমন্বয়কদের নতুন প্যানেল ‘ডামি’ নয়,Bangladesh Journal,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ-রাকসু নির্বাচনে সাবেক সমন্বয়করা 'আধিপত্যবিরোধী ঐক্য' নামের নতুন প্যানেল ঘোষণা করেছেন। প্যানেলকে 'ডামি' বা ছায়া দল...,https://www.bd-journal.com/education/294352/%25E0%25A6%25B0%25E0%25A6%25BE%25E0%25A6%2595%25E0%25A6%25B8%25E0%25A7%2581%25E0%25A6%25A4%25E0%25A7%2587-%25E0%25A6%25B8%25E0%25A6%25BE%25E0%25A6%25AC%25E0%25A7%2587%25E0%25A6%2595-%25E0%25A6%25B8%25E0%25A6%25AE%25E0%25A6%25A8%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A7%259F%25E0%25A6%2595%25E0%25A6%25A6%25E0%25A7%2587%25E0%25A6%25B0-%25E0%25A6%25A8%25E0%25A6%25A4%25E0%25A7%2581%25E0%25A6%25A8-%25E0%25A6%25AA%25E0%25A7%258D%25E0%25A6%25AF%25E0%25A6%25BE%25E0%25A6%25A8%25E0%25A7%2587%25E0%25A6%25B2-%25E0%25A6%25A1%25E0%25A6%25BE%25E0%25A6%25AE%25E0%25A6%25BF-%25E0%25A6%25A8%25E0%25A7%259F&ved=2ahUKEwiCyKfr29yPAxULqpUCHSxUJAo4WhDF9AF6BAgKEAI&usg=AOvVaw0GF6I9AAxAm5iy-7I4Msqh
2025-09-11 13:06:06.772839,রাকসু নির্বাচন: প্রার্থীদের প্রাথমিক তালিকা থেকে বাদ পড়লেন ৭ জন,Khobor Sangjog,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) ও সিনেটে ছাত্র প্রতিনিধি নির্বাচন ২০২৫'র প্রার্থীদের প্রাথমিক তালিকা প্রকাশ করা হয়েছে। বুধবার (১০ সেপ্টেম্বর) বিকেলে রাকসু কোষাধ্যক্ষের কার্যালয়ে সাংবাদিকদের এসব তথ্য জানান নির্বাচন...,https://www.khoborsangjog.com/education/89424/%25E0%25A6%25AD%25E0%25A6%25BE%25E0%25A6%2599%25E0%25A7%258D%25E0%25A6%2597%25E0%25A6%25BE%25E0%25A7%259F-%25E0%25A6%25A6%25E0%25A6%25BE%25E0%25A6%25AC%25E0%25A6%25BF-%25E0%25A6%2586%25E0%25A6%25A6%25E0%25A6%25BE%25E0%25A7%259F%25E0%25A7%2587%25E0%25A6%25B0-%25E0%25A6%2586%25E0%25A6%2597-%25E0%25A6%25AA%25E0%25A6%25B0%25E0%25A7%258D%25E0%25A6%25AF%25E0%25A6%25A8%25E0%25A7%258D%25E0%25A6%25A4-%25E0%25A6%2585%25E0%25A6%25AC%25E0%25A6%25B0%25E0%25A7%258B%25E0%25A6%25A7-%25E0%25A6%259A%25E0%25A6%25B2%25E0%25A6%25AC%25E0%25A7%2587&ved=2ahUKEwiCyKfr29yPAxULqpUCHSxUJAo4WhDF9AF6BAgHEAI&usg=AOvVaw1VNG3l9kv1FNbJnOPl01rD
2025-09-11 13:06:06.771194,রাকসু নির্বাচন: শিবির প্যানেলের সুজন চন্দসহ ৭ জনের প্রার্থিতা বাতিল,Rupali Bangladesh,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) নির্বাচনের প্রাথমিক প্রার্থীদের তালিকা প্রকাশ করা হয়েছে। এতে মনোনয়নন ফরম জমা দেওয়া ৭ জনের প্রার্থীতা বাতিল করেছে নির্বাচন কমিশন। এর মধ্যে শিবির সমর্থিত 'সম্মিলিত শিক্ষার্থী...,https://www.rupalibangladesh.com/educational-news/campus/73746&ved=2ahUKEwiCyKfr29yPAxULqpUCHSxUJAo4WhDF9AF6BAgBEAI&usg=AOvVaw0PJoo4g0O1lY1KZRliIMeS
2025-09-11 13:06:06.769550,রাকসু নির্বাচনে প্রার্থীদের প্রাথমিক তালিকা প্রকাশ,Dainik Amader Shomoy,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) ও সিনেটের ছাত্র প্রতিনিধি নির্বাচনে প্রার্থীদের প্রাথমিক তালিকা প্রকাশ করেছে নির্বাচন কমিশন। এতে কেন্দ্রীয় সংসদে ৫ জন এবং সিনেটে ২ জনসহ মোট ৭ জন প্রার্থীর প্রার্থিতা বাতিল হয়েছে।৫ দিন আগে,https://www.dainikamadershomoy.com/details/019933deba05&ved=2ahUKEwjlg7Lo29yPAxVQnpUCHUnqI0o4UBDF9AF6BAgEEAI&usg=AOvVaw2JKCNi16FJM373f1lLHx3A
2025-09-11 13:06:06.767787,রাকসু নির্বাচন: প্রাথমিক তালিকায় ভিপিসহ ৭ জনের প্রার্থিতা বাতিল,Channel 24,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) ও সিনেটে ছাত্র প্রতিনিধি নির্বাচনের প্রাথমিক তালিকা প্রকাশ করা হয়েছে। এতে কেন্দ্রীয় সংসদে পাঁচজন ও সিনেটের দুইজনের প্রার্থিতা প্রাথমিকভাবে বাতিল হয়েছে।৫ দিন আগে,https://www.channel24bd.tv/education/campus/article/287687/%25E0%25A6%25B0%25E0%25A6%25BE%25E0%25A6%2595%25E0%25A6%25B8%25E0%25A7%2581-%25E0%25A6%25A8%25E0%25A6%25BF%25E0%25A6%25B0%25E0%25A7%258D%25E0%25A6%25AC%25E0%25A6%25BE%25E0%25A6%259A%25E0%25A6%25A8:-%25E0%25A6%25AA%25E0%25A7%258D%25E0%25A6%25B0%25E0%25A6%25BE%25E0%25A6%25A5%25E0%25A6%25AE%25E0%25A6%25BF%25E0%25A6%2595-%25E0%25A6%25A4%25E0%25A6%25BE%25E0%25A6%25B2%25E0%25A6%25BF%25E0%25A6%2595%25E0%25A6%25BE%25E0%25A7%259F-%25E0%25A6%25AD%25E0%25A6%25BF%25E0%25A6%25AA%25E0%25A6%25BF%25E0%25A6%25B8%25E0%25A6%25B9-%25E0%25A7%25AD-%25E0%25A6%259C%25E0%25A6%25A8%25E0%25A7%2587%25E0%25A6%25B0-%25E0%25A6%25AA%25E0%25A7%258D%25E0%25A6%25B0%25E0%25A6%25BE%25E0%25A6%25B0%25E0%25A7%258D%25E0%25A6%25A5%25E0%25A6%25BF%25E0%25A6%25A4%25E0%25A6%25BE-%25E0%25A6%25AC%25E0%25A6%25BE%25E0%25A6%25A4%25E0%25A6%25BF%25E0%25A6%25B2%25C2%25A0&ved=2ahUKEwjlg7Lo29yPAxVQnpUCHUnqI0o4UBDF9AF6BAgBEAI&usg=AOvVaw2wMC3XRmQn2ls00Odw6JB4
2025-09-11 13:06:06.765760,"রাকসু ভিপি পদে লড়বেন ১৯ জন, জিএস ১৪ প্রার্থী",kalerkantho.com,"রাকসু ভিপি পদে লড়বেন ১৯ জন, জিএস ১৪ প্রার্থী.",https://www.kalerkantho.com/online/campus-online/2025/09/10/1575572&ved=2ahUKEwjlg7Lo29yPAxVQnpUCHUnqI0o4UBDF9AF6BAgFEAI&usg=AOvVaw3c3KivEl668pAp4MAViSJC
2025-09-11 13:06:06.763732,রাকসু নির্বাচন: প্রাথমিক তালিকায় ভিপিসহ ৭ জনের প্রার্থিতা বাতিল,Ajker Patrika,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) ও সিনেট ছাত্র প্রতিনিধি নির্বাচনে প্রাথমিক তালিকা প্রকাশ করা হয়েছে। এতে কেন্দ্রীয় সংসদে পাঁচজন ও সিনেটে দুজন প্রার্থীর প্রার্থিতা প্রাথমিকভাবে বাতিল করা হয়েছে।৫ দিন আগে,https://www.ajkerpatrika.com/crime/rajshahi/ajp9a07j9lums&ved=2ahUKEwjlg7Lo29yPAxVQnpUCHUnqI0o4UBDF9AF6BAgHEAI&usg=AOvVaw3lWl6pt_AT1GEnQvXc3Gjb
2025-09-11 13:06:06.761634,রাকসু নির্বাচনে প্রার্থীদের প্রাথমিক তালিকা প্রকাশ | RUCSU | Rajshahi University | Jamuna TV,YouTube,#rucsu #rucsuelection #rajshahiuniversity রাকসু নির্বাচনে প্রার্থীদের প্রাথমিক তালিকা প্রকাশ | RUCSU | Rajshahi University | Jamuna TV ⨳About Jamuna Television⨳ Jamuna...,https://www.youtube.com/watch%3Fv%3DPif8zB4izIA&ved=2ahUKEwjlg7Lo29yPAxVQnpUCHUnqI0o4UBDF9AF6BAgDEAI&usg=AOvVaw1g_Rsy1NlDsTpIsmbCmyJP
2025-09-11 13:06:06.759422,রাকসু নির্বাচন: প্রাথমিক তালিকায় ভিপিসহ ৭ জনের প্রার্থিতা বাতিল,Dainik Shiksha,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) ও সিনেটে ছাত্র প্রতিনিধি নির্বাচনের প্রাথমিক তালিকা প্রকাশ করা হয়েছে। এতে কেন্দ্রীয় সংসদে পাঁচজন ও সিনেটের দুইজনের প্রার্থিতা প্রাথমিকভাবে বাতিল হয়েছে।৫ দিন আগে,https://www.dainikshiksha.com/bn/news/candidacies-of-7-people-including-vp-cancelled-from-primary-list-342457&ved=2ahUKEwjlg7Lo29yPAxVQnpUCHUnqI0o4UBDF9AF6BAgCEAI&usg=AOvVaw2gDkp9eXthoxqHY8j57CTy
2025-09-11 13:06:06.757747,"রাকসু নির্বাচন: প্রাথমিক প্রার্থী তালিকায় বৈধ ৩১৫, বাদ ৭",Risingbd.com,"রাকসু নির্বাচন কমিশনের সর্বশেষ তথ্যানুযায়ী, এবারের নির্বাচনে কেন্দ্রীয় সংসদের (রাসকু) ২৩টি পদের বিপরীতে ২৬০ জন, সিনেটে পাঁচজন ছাত্র প্রতিনিধি পদে ৬২ জন প্রার্থী মনোনয়নপত্র দাখিল করেন।৫ দিন আগে",https://www.risingbd.com/campus/news/621101&ved=2ahUKEwjlg7Lo29yPAxVQnpUCHUnqI0o4UBDF9AF6BAgIEAI&usg=AOvVaw29qGChwMTY-pebLBjvhyw6
2025-09-11 13:06:06.756113,রাকসু নির্বাচন: সাবেক সমন্বয়কদের ঘোষণা ‘আধিপত্যবিরোধী ঐক্য’ প্যানেল : সংবাদ অনলাইন,সংবাদ অনলাইন,"রাকসু নির্বাচন: সাবেক সমন্বয়কদের ঘোষণা 'আধিপত্যবিরোধী ঐক্য' প্যানেল, বাংলাদেশ এবং বিশ্বের বিভিন্ন খবর — রাজনীতি, অর্থনীতি, বাণিজ্য, খেলা, বিনোদন, সমাজ — এবং বিশ্লেষণ বাংলায় পড়তে ভিজিট করুন।৫ দিন আগে",https://sangbad.net.bd/news/campus/2025/158403/&ved=2ahUKEwjlg7Lo29yPAxVQnpUCHUnqI0o4UBDF9AF6BAgKEAI&usg=AOvVaw1KvE1d58j88izL9kZvdEBu
2025-09-11 13:06:06.754472,"রাকসু নির্বাচনে প্রার্থীদের প্রাথমিক তালিকা প্রকাশ, ভিপিসহ বাতিল ৭",bd-pratidin.com,রাজশাহী বিশ্ববিদ্যালয় কেন্দ্রীয় ছাত্র সংসদ (রাকসু) নির্বাচনে প্রাথমিক তালিকা প্রকাশিত হয়েছে। এতে কেন্দ্রীয় সংসদ ২৫৫ জন ও সিনেট সদস্য পদে ৬০ জন প্রতিদ্বন্দ্বিতা করবেন। প্রাথমিক তালিকা থেকে সাত প্রার্থীর মনোনয়ন বাতিল করা হয়েছে।৫ দিন আগে,https://www.bd-pratidin.com/campus-online/2025/09/10/1156275&ved=2ahUKEwjlg7Lo29yPAxVQnpUCHUnqI0o4UBDF9AF6BAgGEAI&usg=AOvVaw1GbMBfXe8vb38444Zu14kD
